Accession,Description,Abundance: M1,Abundance: M2,Abundance: M3,Abundance: C1,Abundance: C2,Abundance: C3
P10713,Protein 714,1207.5138207386892,855.1089362540101,1163.7495251682114,850.2790018472941,737.3615227095103,857.5710762155379
P10714,Protein 715,1097.1962425069878,1147.8253989898096,1191.1097924867115,1018.7758692069835,856.9688008204982,887.0679979197664
P10715,Protein 716,582.9635541717776,1228.6236956881044,1211.8174009530246,978.5582153794876,945.3162866207077,1033.5233091308069
P10716,Protein 717,862.6165127462885,1070.7780036758986,828.27331389497,1007.9980462795567,765.6139552135816,735.8924844309543
P10717,Protein 718,941.7125847575248,1389.2296842783342,891.911542256564,719.4637037301178,740.2421931218228,831.7427485654849
P10718,Protein 719,946.4470556156066,961.4646416069302,1166.84621275906,881.1296821585761,892.6328497180027,995.4822411187629
P10719,Protein 720,1092.6115166990132,1240.0541480692134,747.4959460369312,950.3707838846949,641.5314939325388,939.8793401730733
P10720,Protein 721,963.6293659875944,1002.5427062178097,960.9494540940055,779.2478779497037,1004.6230020008104,972.448409474585
P10721,Protein 722,1083.7397743640915,923.3548849620141,898.3667798974903,935.0810365647616,1083.499245026874,907.288477632356
P10722,Protein 723,881.6583368795481,1239.8211707584906,947.3975250210492,753.04750356471,1012.5126258499198,874.2341921080103
P10723,Protein 724,1255.7021187959836,814.8652114148049,987.8668717352299,822.7158547386314,752.1094297457375,787.0843249199661
P10724,Protein 725,915.4425431784115,778.5849781354875,933.2695167232488,778.4544025758939,906.8492679369398,799.0365284759741
P10725,Protein 726,1238.6139185653778,648.6909276095384,622.0290152031822,924.1176542942405,1172.382810463925,1062.187714520076
P10726,Protein 727,1434.3303681769169,911.9834688710267,1087.5097680924835,698.4997575181467,878.3197284337344,925.2208746671026
P10727,Protein 728,1000.6948606899969,997.6434033470039,766.7820375061411,945.9378925060693,1054.2671103844523,1012.4153023190474
P10728,Protein 729,1058.6238954979951,1469.1167831376479,1261.8904928833017,826.4938602255751,886.7387919466189,959.9658454751424
P10729,Protein 730,1272.791192445132,1172.2854663255735,991.2491682166217,705.2634188385673,944.5973280556087,930.3697393019601
P10730,Protein 731,854.8508471605111,1090.3106455323525,1106.8110235881625,1082.3169235014818,825.9275058722651,879.2405402694409
P10731,Protein 732,1020.1123218196888,1049.6498701818714,842.7764055518734,860.8613395992677,853.7508945386869,1000.4044564289474
P10732,Protein 733,1192.1642111778433,1036.0273104466937,1103.184589440479,799.9303295640977,763.3132036821206,971.8053863734555
P10733,Protein 734,1305.3093434976965,705.4187161428567,1089.9520371403407,849.5081205303296,1062.8665326372536,793.1482207738942
P10734,Protein 735,1116.8594200571986,1016.7688430337427,1032.4581703042734,812.6276385501815,980.3428818894114,880.6875653994856
P10735,Protein 736,1292.6760323950748,711.6912645997918,1025.0909587431097,1000.5821322817688,785.2858185992287,1266.7511614340333
P10736,Protein 737,617.0964717425732,786.5515043049852,885.1203722527035,868.1779682828338,904.0273649540167,1106.0470645630678
P10737,Protein 738,911.530943037689,850.3843618982655,959.9173307549329,1118.903847353817,1122.8382409443054,996.2436021985187
P10738,Protein 739,1183.4096333662321,1133.4986274712514,836.7915908857523,717.6829293271772,756.2093031774955,810.9782634837326
P10739,Protein 740,943.372884776329,1240.2846364263166,957.384779037867,918.837588744689,791.2461599335223,851.6696512036945
P10740,Protein 741,1048.0674439137783,951.207624646898,1011.0898720891026,626.3371899158558,862.4105654861011,1041.191722874583
P10741,Protein 742,784.4909026751504,832.4517910707737,962.075211494384,799.7856010239702,890.0894046890389,996.7565233544477
P10742,Protein 743,1035.6397367788622,861.7750487015244,1131.8671416973527,941.881823006145,1006.3485258277469,1058.9477892771633
P10743,Protein 744,1067.8798101425168,940.5932633160904,1152.5211741773064,1058.527939439542,728.229350940097,936.2692860299077
P10744,Protein 745,1178.7455248550284,990.3807059546298,1023.8872403449728,689.2093135869562,903.2730358828004,758.6156816146959
P10745,Protein 746,1389.819681200589,981.7899060423628,1109.6746094260852,920.4951408665962,700.7620402002956,899.8764628760638
P10746,Protein 747,1073.3943585887464,1171.5435137722545,540.5421760019499,888.6471898971945,779.8081514466365,713.0849450441024
P10747,Protein 748,1095.986063678336,1099.1444377443738,839.0986906693188,670.8896051938735,768.5705308521948,1068.4125321603738
P10748,Protein 749,1140.8086089127687,590.3092106104541,1061.2594342643229,684.9194665893708,915.3201732022334,1217.700732767418
P10749,Protein 750,947.9197855516626,1098.2799612936706,1135.033518701033,997.3442603400829,840.2748273681522,1043.333309935727
P10750,Protein 751,851.4868584155089,898.63485281652,1110.3548042812013,444.0380016244758,822.2337692117607,780.6775748158346
P10751,Protein 752,1109.8461880363693,1168.6129197537898,472.92297041833467,794.04411835802,1267.2536429557688,907.4803179964938
P10752,Protein 753,1206.0386105279754,936.8442408505317,1090.058112491775,1167.6218513349,858.8752938744657,1131.137888446646
P10753,Protein 754,1018.0216215795274,745.8465281472636,1026.0072284070257,1154.4787478184337,717.0228955345184,855.3323470208364
P10754,Protein 755,873.558620412955,829.2262165892835,777.2671675935992,672.0512213487763,847.1252953044074,899.3747740554719
P10755,Protein 756,1033.106416273773,924.5918436483486,1038.032787132383,974.8925251564135,664.5070817938691,723.7471107177546
P10756,Protein 757,1171.1945158501817,937.9443179702972,1023.6961306237771,806.1946911389912,1011.2914234139353,449.0305740721948
P10757,Protein 758,1036.846825356119,873.3423012003159,1197.5501741244566,859.0357994551929,821.4695545421964,918.066262778121
P10758,Protein 759,1039.9151533107329,909.319864099738,1104.938551621088,731.509901895676,539.5234383045504,854.0856557875139
P10759,Protein 760,1135.464350535879,862.150736014315,752.7188778558394,869.7761313073149,800.0360354552075,629.8304502959184
P10760,Protein 761,1025.0624301468692,1137.048558074704,973.7927567713967,1027.104786014963,962.7945792172918,737.0373113718524
P10761,Protein 762,649.2989023428613,674.2768899120985,890.2879810297081,1015.128095640951,809.0120165071028,862.7210339926296
P10762,Protein 763,1039.0847327752258,906.8775310246205,1063.5234939097093,988.7316067969452,935.5074761712904,766.9501604294798
P10763,Protein 764,734.0497005684572,910.1140523393583,1057.9387928625017,603.2121701251019,767.6478813779624,568.3842715419624
P10764,Protein 765,1412.0937182478572,1062.013214502823,1148.8967615068204,1137.5356223120616,750.7626126036542,1016.8690256819834
P10765,Protein 766,1274.233600938401,1005.321917165292,960.682781226836,887.9124328015627,960.5829331447477,734.0744037548939
P10766,Protein 767,1153.3050362645474,1167.7698322439487,1510.6967013231415,884.5375668936821,935.8316685875526,800.2408086412499
P10767,Protein 768,906.5596569924703,863.2927691218222,851.0891907823975,1007.9304851579075,921.2909156967922,1159.1235687226545
P10768,Protein 769,1255.4265585812504,865.3076291122829,935.0237900873966,784.1345015271655,1144.6401143635046,1021.4953498815016
P10769,Protein 770,1278.1195811191885,912.504870750872,841.5771395998194,951.9299165868965,958.2640557129217,840.4536915394931
P10770,Protein 771,721.9909362050583,1006.4462812756493,703.2920287719853,962.0531894641941,865.9495614598159,679.5332588736553
P10771,Protein 772,770.7761418090342,799.9125642544645,1160.2350354121083,367.2448891923433,953.4759246559056,1289.6485737628864
P10772,Protein 773,960.5646885836325,1050.3044414354003,979.7515589925856,841.2734997423634,1027.3004746878694,822.5965788186575
P10773,Protein 774,1038.8969118230418,777.7374024844503,808.5475942425012,780.8401562904558,1051.506036209234,889.2265305311122
P10774,Protein 775,835.5570420644115,1253.7730093599073,1076.2976079704777,888.9191120887037,1204.951888790249,842.8490322598956
P10775,Protein 776,932.3545183562492,855.5384157137989,960.1727673449233,658.4018135267233,779.6091851078079,917.4469406687916
P10776,Protein 777,816.9041497127017,927.7491590321345,758.185870582779,604.0354927362521,598.7266617224516,1095.6621328401739
P10777,Protein 778,1025.902641779261,750.3264757707074,1131.5602273242969,621.9206140165352,718.2108161597987,923.233302393205
P10778,Protein 779,1003.4701023830619,756.8095611097688,877.8669520873485,980.1176936085426,937.1933096319375,928.2133612021721
P10779,Protein 780,1061.338348897043,1187.1741601140072,1125.2999297939868,780.5857692507868,990.4974720121058,685.813714520121
P10780,Protein 781,1012.6717306529515,743.6298181503464,885.5099486453007,822.4656298352414,833.3918225146938,968.0076016749789
P10781,Protein 782,963.2384867846295,1087.9901487747875,774.379322630635,1131.0613375109538,740.6831484939481,1115.1620634587362
P10782,Protein 783,774.0731271644025,1019.4089538761167,1367.7330247554441,1033.004100576249,1105.7490913139281,1153.2819643356338
P10783,Protein 784,800.9593520320785,971.0952895726215,1007.4841546498315,869.7487590697247,1119.002195112767,706.4890761733232
P10784,Protein 785,828.5680816336687,1408.966630860545,1128.5938896312164,752.3060883955284,1100.7093359571916,874.4538062058953
P10785,Protein 786,1179.4996193852867,664.0267651892573,847.5862050495459,1025.3938456137737,791.062612616007,835.743182324401
P10786,Protein 787,1128.8003677831166,1040.8295197213642,1053.8927595940663,742.7247479757275,840.3944112486915,783.2110404899233
P10787,Protein 788,899.9529957305493,887.3398199257981,979.0554407084736,743.4066938339188,841.8782219655246,964.6461142482675
P10788,Protein 789,715.4737411888166,905.3879381289387,980.4889376812959,629.0964111715515,1080.7262583155716,1027.9109353859565
P10789,Protein 790,1270.9153746543382,1424.507844076054,1006.4907261629978,674.5747862610222,903.8304199287255,805.0859060687535
P10790,Protein 791,1012.4092371067862,786.4974003540162,1007.5818965773351,868.3703953397454,974.6903883490351,1059.8386956060222
P10791,Protein 792,1107.0336351146698,722.6522585651066,848.6890774033974,1035.5136266488685,1158.749760178719,757.522554560695
P10792,Protein 793,1070.3557853324642,1193.6492468938495,1158.224144495957,980.0112318443303,870.6929898683924,734.9056056966272
P10793,Protein 794,1330.5369297758832,964.0767985178118,966.6832918407266,1133.6254861374173,894.5408552352477,905.7548089711394
P10794,Protein 795,1149.1163583785933,1225.730647253802,1239.570526626535,542.5621512525092,696.6329069995368,956.9198150721194
P10795,Protein 796,967.6717266644689,1031.2376594132188,1125.1070202608846,706.1076161531768,830.7751381638054,888.9064742317948
P10796,Protein 797,994.2128825829737,733.4406376031175,778.3135848376018,1002.5448158120064,842.0444391800797,759.8602157914866
P10797,Protein 798,1168.854224653366,962.6264154351911,1210.9698349943978,947.5791362604818,899.3864559224086,885.073012540246
P10798,Protein 799,1055.6573930237114,1284.2451373878578,1201.4092274817115,1149.6963741386026,850.1647933412468,990.6395344510519
P10799,Protein 800,1348.825636515691,945.1174453724831,1007.1021197947464,941.8858784259052,975.8277065266668,1067.352869682097
P10800,Protein 801,957.2517554830597,1185.8564810408523,1452.4726224347946,937.5158694722024,866.9724684921322,782.2313914211529
P10801,Protein 802,1192.6483922340933,989.6906853650845,1050.0107007862161,764.0760228626447,833.9907690959006,562.36675856077
P10802,Protein 803,875.0707175738014,959.8081340054102,944.7981696097166,796.9570783236643,824.3843255256211,853.5286277811745
P10803,Protein 804,1114.4045156302427,1054.3621137144144,1092.3227498967246,733.6788286261782,987.8536159667816,1258.2026775353324
P10804,Protein 805,1046.032867167131,1094.819323860002,995.4801379211888,791.2655883130096,1046.0109778234996,1041.7873462336527
P10805,Protein 806,910.3799880304687,1181.5788679312502,840.5004758598205,1026.088525194975,866.7629436158867,1118.6052304694626
P10806,Protein 807,773.1291529039056,705.3526212287168,1036.1907204249162,701.4562154958328,1008.225027821506,761.1786565052787
P10807,Protein 808,1213.6600891419678,758.1972529724978,367.8885167161783,1101.3139394822574,990.9137292806391,807.0844839704807
P10808,Protein 809,1248.3625225592848,1198.2629162885232,1051.4902575387223,969.7861065324181,1031.451269720227,1178.2264359254543
P10809,Protein 810,1220.988180018985,961.0728943732164,1069.8879951214233,799.6612328423274,848.7920848319405,1035.795807192822
P10810,Protein 811,758.705589983212,754.967385470396,1072.2551759527355,804.1409986903352,941.1258380865283,947.4358235187435
P10811,Protein 812,848.7605034126395,825.4485312146704,835.4921672904427,1100.803334715461,800.5832118922922,1043.9543051379253
P10812,Protein 813,1427.5287478365863,1058.1482286778312,1106.3364723984175,855.9387977771769,736.7097102164089,906.551312467843
P10813,Protein 814,653.6953576413117,1047.21636055502,1076.6939785045772,1141.1485840604998,811.0755216214011,825.0850778972617
P10814,Protein 815,1085.0453324161008,1085.7684105348874,866.834879142529,799.7771650346594,953.322943188236,924.6344230226797
P10815,Protein 816,1216.0959386495024,757.603350272426,825.1574377630972,1092.215584230913,897.708549170887,1085.748444932802
P10816,Protein 817,937.6353670043326,795.2278615716077,1189.240779712858,1060.997560454038,1108.3410758050748,928.1536245901857
P10817,Protein 818,1108.0774701385644,765.7925644436872,924.7464955958341,891.3771366979663,813.362432906992,798.8599254442896
P10818,Protein 819,891.8168286926972,636.729307553763,1068.4702926333423,527.0368711596643,1011.5164347853497,942.1143298139859
P10819,Protein 820,1148.3130954079052,597.1157759645123,1133.9711846600455,718.317484696689,1088.1871837959366,862.3077396165073
P10820,Protein 821,892.083096518287,1368.1143750720173,822.9815466069675,660.7590288728344,857.9587993103785,465.52060077240634
P10821,Protein 822,971.7239282924107,1037.3220342898853,1001.3810416559971,829.0143619197128,812.6746760523184,1036.1786721107412
P10822,Protein 823,1241.691888805486,1344.853546824958,567.4030006005195,722.3438857569245,869.108177506705,757.9453469456457
P10823,Protein 824,1090.9195212857849,1069.6491987102063,947.0436302831494,1167.993879243732,1050.4704396096674,968.5333141120905
P10824,Protein 825,1446.6109567759377,722.9997804846162,1171.2479139986951,967.4330323382258,715.6403019578111,761.521139214217
P10825,Protein 826,1187.8987712164167,1078.312515015698,1171.395296408314,1205.5351551653757,914.3181356396996,778.8505037933762
P10826,Protein 827,1043.3479209198845,1090.8268794564697,983.6791806262563,665.2220325478584,1101.9034463166458,1026.0127165556123
P10827,Protein 828,1001.2778927236359,912.3362135761566,722.8710398025105,822.4989398324208,953.5048160977462,869.1757139344568
P10828,Protein 829,1038.5543245315812,1243.8363448871314,753.9426963173685,822.8516244560935,1002.4270713702383,736.1228485537406
